tweet,country,state,city,street,geolocation_type,lat,lon
"TRAVEL ADVISORY: NY CITY
Soho section of Manhattan NYC shops, residents up in arms over 'unsafe' street gambling operation https://t.co/5oOqijPYQ1",United States,New York,New York,Soho,explicit,40.72288,-73.9987505
The #Cfield BOS is recognizing Corporal George Fisher who is retiring from the @CCPDVa after providing 45 years of dedicated service to the citizens of Chesterfield County. Congrats and thank you! Watch live at https://t.co/gTza32xxyC.,United States,Virginia,Chesterfield,,explicit,37.3859982,-77.578509
"Sunset on Cyprus River, South Carolina https://t.co/EXJfL7VSgz",United States,South Carolina,,,explicit,33.6874388,-80.4363743
"Just posted a photo @ Clifton, New Jersey https://t.co/1sfwwIyiJa",United States,New Jersey,Clifton,,explicit,40.8584328,-74.1637553
"The Timken name is still worth something in Stark County, home of the Timken Company! https://t.co/Klwq6qFvfL",United States,Ohio,Stark County,,explicit,40.7214654,-81.4399734
Lydia and I will be at #CPAC #Texas! See you in #Dallas August 4-7. #AwakeNotWoke @mschlapp @CPAC,United States,Texas,Dallas,,explicit,32.7762719,-96.7968559
The fact that Freakland* was in Alberta (doing who knows what) confirms how delusional she and the rest of the Liberals are. I mean it is ALMOST to the point that you could drop a 500 mega ton Nuke in the center of Alberta and not hit a Liberal supporter. She won't change that,Canada,Alberta,,,explicit,55.001251,-115.002136
Met one Half of VXT &amp; #ImpactWrestling Knockouts tag team @DeonnaPurrazzo &amp; impact star @SteveMaclin two great awesomely talented wrestlers &amp; Jersey natives. Love to support any wrestlers that are from New Jersey https://t.co/1LV3T9RQfz,United States,New Jersey,,,explicit,40.0757384,-74.4041622
"New Job Alert Research Associate Positions - Division of Health Policy and Economics - Weill Cornell Medicine - New York, NY https://t.co/PuWSXOdN6q https://t.co/mlbfh7yU61",United States,New York,New York,,explicit,40.7127281,-74.0060152
@KrysOse @nicoleperlroth Syria will not forget,Syria,,,,explicit,34.8147886,38.42317811509885
EPC FIELD HOCKEY CHAMPIONSHIP AT WHITEHALL @EHSFHockey @fh_naz @lvvarsity @EastPennConf18 https://t.co/9rNfFHQmr4,United States,Pennsylvania,Whitehall,,explicit,40.6574088,-75.50745173462286
US expected to announce hundreds of millions in new security assistance to Ukraine soon - CNNPolitics #armukrainenow https://t.co/Ehd4RRQH69,Ukraine,,,,explicit,49.4871968,31.2718321
"Thanks to our @ThurmontPrimary counselor, Mrs McQuay, for organizing our #StartWithHelloWeek activities! You bring sunshine to all those around you! #LeadWithLove #TPSTakeOff https://t.co/BoxrmuVyK4",United States,Maryland,Thurmont,,explicit,39.6236095,-77.4115401
"Monday at the Cavendish Farms Wellness Centre - showers, wifi, water filling, and spaghetti dinner. https://t.co/YQjFqTFK8T",Canada,Prince Edward Island,Cavendish,,explicit,46.4912529,-63.3785021
I still can’t believe the paralegal student walked into my office to ask me if Ottawa is in Ontario,Canada,Ontario,Ottawa,,explicit,45.4208777,-75.6901106
"My wife borrowed this from the library for me a while ago. I posted my heartfelt reaction here. Saw it in B&amp;N &amp; I need to buy it to have &amp; re-read. I’m discovering how Soviet Russia treated my family in Lithuania &amp; Poland. The deeper I look, the worse it gets.",Russia,,,,explicit,64.6863136,97.7453061
"Registration for the JV/Varsity banquet is open! The banquet is on Wed 12/7, 6pm at the Denver Hilton Inverness. Players and coaches are FREE but you MUST REGISTER! Lots more details at this link! Do it NOW as registration closes Thursday! GO CREEK 🔴🔵🏈! https://t.co/BzgA0wxffq https://t.co/in9yxrfypF",United States,Colorado,Denver,,explicit,39.7392364,-104.984862
The National Prisons Hepatitis Network will be launching the Consensus Statement on the Management of Hepatitis C in Australia’s Prisons at #VH2022 today! Developed by stakeholders to inform policy-makers and advocacy #closethegap #HepatitisC @TroyComboECA @ec_aus,Australia,,,,explicit,-24.7761086,134.755
Aaron Walsh (84) and Gabe Ward (82) compete in super sectionals at Wayne Hills. #believechallengesupport #buildingcommunity #gobombers https://t.co/8g3NlK3z8C,United States,New Jersey,Wayne,Wayne Hills,explicit,40.9685405,-74.23728731455182
Sonoran hot dog (southern Arizona) https://t.co/GQoLqGGnQg,United States,Arizona,,,explicit,34.395342,-111.763275
"#Maroons (3-3) knock off Limestone (1-2) 9-0 on an afternoon that saw wind, sun, rain, sleet, snow. Next up... @ Highland (2) tomorrow 10:00a CDT. #DL @IHSBCA1",United States,Illinois,Highland,,explicit,38.7394918,-89.6712008
Y’all. Mother Nature is TERRIFYING. Waco and Salado just getting worked today. https://t.co/SC3BT0iNDF,United States,Texas,Waco,,explicit,31.5491899,-97.1474628
Hong Kong leaves locked-down neighbours livid over ‘slow response’ to Covid surge https://t.co/0AvmvU84Ha via @scmpnews #hongkong #guangdong #covid19,China,,Hong Kong,,explicit,22.2793278,114.1628131
has anyone that’s grown up in West Virginia and moved away tear up when country roads comes on or is that just me,United States,West Virginia,,,implicit,38.4758406,-80.8408415
This week members from the Puyallup Police Department and City Hall attended the St. Francis House- Gathering of Miracle Makers Breakfast. We are happy they we could be there to show our support and we appreciate the amazing work St. Francis House does in our community. https://t.co/IFE0LHzHsJ,United States,,Puyallup,,explicit,47.1849009,-122.29214
Just wow! Temperatures of -60F are forecasted in Wyoming and Nebraska for early Thursday. https://t.co/Yw7zRSV3vv Not a good night to be any animals out in the open! https://t.co/V4Ghc9T7f3,United States,Wyoming,,,explicit,43.1700264,-107.568534
"USS Makin Island (LHD 8) Wasp-class amphibious assault ship in San Diego moving to her pier - August 17, 2022 #ussmakinisland #lhd8 https://t.co/HqgX5v9Nl1",United States,,San Diego,,explicit,32.7174202,-117.162772
The dog in milton keynes locked outside x,United Kingdom,,Milton Keynes,,explicit,52.0406502,-0.7594092
Special Guest @Bigchill225 Dropped By To Talk Some Chicago Bears W/ @Mikebizzlyy Also How He Became A Bears Fan & More https://t.co/sKzFqqprDF https://t.co/4gv7eYaavl,United States,,Chicago,,explicit,41.8755616,-87.6244212
utah state’s coach is missing at least 3 pints of blood 💀,United States,Utah,,,explicit,39.4225192,-111.714358
Rain water separation in the Universal Studios Florida entrance area that looks very similar to separations that have appeared on the exterior of former Shrek 4D https://t.co/nMNQMhaFbD,United States,Florida,Orlando,,explicit,28.5421109,-81.3790304
There isn’t a loss on the schedule. Book the flights to Phoenix today. #Winnersville #Skol,United States,Arizona,Phoenix,,explicit,33.4484367,-112.074141
A special weather statement has been issued for Kearney NE until 7:15 PM CDT https://t.co/qMlc0nhmvL,United States,Nebraska,Kearney,,explicit,40.4906216,-98.9472344
This is a great opportunity for students from across Canada to come to Ottawa and to take part in the #ModelSenate2023 #SENgage @SenateCA #SenCA,Canada,Ontario,Ottawa,,explicit,45.4208777,-75.6901106
"#FRANCE 🇫🇷 @Programme_PAUSE opens a special call for emergency assistance to Ukrainian 🇺🇦 researchers in danger, through an emergency fund grant.

✉️ pause@college-de-france.fr
🌐 https://t.co/HEPu78YW6k
@cdf1530 @psl_univ

https://t.co/sFyevxgAID

#ScienceForUkraine",France,,,,explicit,46.603354,1.8883335
Art thieves steal Banksy mural in Ukraine by tearing off part of wall - World News - Mirror Online https://t.co/0yzzBQ6Lw8,Ukraine,,,,explicit,49.4871968,31.2718321
"I may not be physically present nor entitled to vote in the Philippines currently but I do hope my Filipino moots vote for the right person for the Presidential position.

Sana walang dayaan na maganap! Wag kabahan. Leni FTW! #LetLeniLead #LeniRobredoForPresident #Eleksyon2022",Philippines,,,,explicit,12.7503486,122.7312101
Ukraine missiles score a direct hit on a military base in Russia. https://t.co/eSDMoyymt9,Russia,,,,explicit,64.6863136,97.7453061
"More photos of inside the venue for tonights Justice World Tour show in Nashville, TN (May 18)! 

Credit: @beliebertn @BreeLeann24 & @MaupinBlake https://t.co/15tZ9kV6IV",United States,Tennessee,Nashville,,explicit,36.1622767,-86.7742984
Honglamiiig good morning! Going back to manila 🥺,Philippines,,Manila,,explicit,14.5906346,120.9799964
"Mark is absolutely charming and gorgeous in person! Bias wrecking qualities as expected! Can’t wait to see what he offers for the show!

MARK TUAN IN BOSTON #theotherside_boston #theothetesidetour #MarkTuan #Mark #段宜恩 #마크 @marktuan @dnaofficial https://t.co/kRDaouf9ed",United States,Massachusetts,Boston,,explicit,42.3554334,-71.060511
@AriBerman You forgot to mention @StephMillerShow for calling The #BlueWave it’s okay you can do that but it wasn’t just Michael Moore and Democrat James from New Orleans,United States,Louisiana,New Orleans,,explicit,29.9759983,-90.0782127
"This is wonderful offer, you will get a plot at Sunshine Park and Gardens Estate, Akure. at 10% discount. #yes you heard me right don’t use the money meant for your property for Bigbrother voting. Take this opportunity now before the end of july https://t.co/SbJdMH3xis",Nigeria,,Akure,,explicit,7.2525595,5.1932647
I am gonna be cold in the 60s in San Diego &amp; all the northerners are gonna be in shorts 😂,USA,California,San Diego,,explicit,32.7174202,-117.162772
Just posted a photo @ Regina General Hospital https://t.co/lrvyyp8GdY,Canada,,Regina,,explicit,50.4479733,-104.6158764
EXCLUSIVE: Large Migrant Family Rescued by Texas National Guard at West Texas Border Crossing https://t.co/OIJUVyJ50d via @BreitbartNews,USA,Texas,,,explicit,31.2638905,-98.5456116
"Ashford's legs net the first first down of the game for Auburn. However, Ashford on the next play throws an interception. #SportsCallAU",USA,Alabama,Auburn,,explicit,32.6098566,-85.4807825
"THE WORST LORD IN LONDON, Book 1 Scoundrels of London ""A beautiful story of love."" 4.5* Amazon Amazon: https://t.co/Sd0YN2Zvnj Kobo: https://t.co/htVTJBX1Wr B&amp;N: https://t.co/W9NzA8LwVT Apple: https://t.co/wtrOwdNs5w #historicalromance #booktwitter https://t.co/NnVETFQiZd",UK,,London,,explicit,51.4893335,-0.1440550845276872
"Still Missing: Case of Iranian-born woman Elnaz Hajtamiri, abducted by fake officers baffles police - #ElnazHajtamiri #Ontario #WasagaBeach #missingperson #missingpeoplecanada https://t.co/A0KJBgGKC5 https://t.co/D2rq68LSOO",Canada,Ontario,Wasaga Beach,,explicit,44.5224813,-80.0203156
Pennsylvania’s Latino population rose an astounding 46% since 2010 - both parties are talking a big game about reaching Latino voters - but as La Mega radio owner @vjmar1 tells us - Latino outreach efforts have been very disappointing so far. https://t.co/DtXT72TSgR,USA,Pennsylvania,,,explicit,40.9699889,-77.7278831
atlanta united? more like atlanta pee-yew nited because they are smelly,USA,Georgia,Atlanta,,explicit,33.7489924,-84.3902644
It’s time to get to work! Let’s GO WARRIORS!!! Game time!!! #WeBelieve @1WarriorMHS @MuskegoNorwaySc https://t.co/Ho7dFxst6T,United States,Wisconsin,Muskego,,implicit,42.905848,-88.1389779
BREAKING: Gov of Florida takes Disney CEO’s call,United States,Florida,,,explicit,27.7567667,-81.4639835
"Beverly, Dairy Queen 493 Cabot St. Odor of burning in the building and a power outage in the area.",United States,Massachusetts,Beverly,493 Cabot St,explicit,42.56571175742789,-70.88614171958409
I miss all my Florida friends a hell of a lot tonight. That is all. https://t.co/ymc4CrwdnO,United States,Florida,,,explicit,27.7567667,-81.4639835
"Japan finance minister Suzuki says the country's fiscal position is severe
https://t.co/vCE2S2oiKk",Japan,,,,explicit,36.5748441,139.2394179
"Ukrainian President Volodymyr Zelenskyy is reportedly speaking with Prime Minister Scott Morrison on potentially addressing the Australian parliament as early as next week. ⬇
https://t.co/2ltZXu6VFv

#Ukraine #AustralianParliament",Australia,,Canberra,,explicit,-35.2975906,149.1012676
"J. Smith-Cameron attends Variety, The New York Party. https://t.co/n1kH2JPJ6m",USA,,New York,,explicit,40.7127281,-74.0060152
My pleasure to meet you #MrAmbassador @laur_stefan and your team and members of your community in #Cork and to hear your hope and plans for a strengthened relationship for the future. #romanian #community #european,Ireland,,Cork,,explicit,51.897077,-8.4654674
Maine Lunch for Sunday Dinner at an undisclosed location @chicagobars https://t.co/AuC8NbwYWH,USA,Illinois,Chicago,,explicit,41.8755616,-87.6244212
Seattle Mariners. #SeaUsRise,USA,Washington,Seattle,,explicit,47.6038321,-122.330062
"The #Russian army hasn't fought a conventional war against a near-peer enemy since 1945. It's out of practice, poorly trained, poorly led, and poorly motivated. It does have plenty of heavy armaments (thermobaric bombs). It can destroy, it can't fight.",Russia,,,,implicit,64.6863136,97.7453061
"Had a great time at @SmashingPumpkin’s shows in Vancouver & Seattle! Love the PNW. We’re back in San Francisco now at the @ChaseCenter where I had fun watching the @warriors win last night. #SpiritsOnFire #Tour 📸: Jamie Taylor, Mike Savoia, Fatman Concert Photos, Juan Jo Go. https://t.co/6ZAjHj3mNb",USA,California,San Francisco,,explicit,37.7792588,-122.4193286
"On Wednesday, #Ukraine will celebrate its independence day, which this year coincides with the six months of the Russian invasion. #mexico #mostliked https://t.co/fIE6h6q4W4",Ukraine,,,,explicit,49.4871968,31.2718321
"Lincoln Project Townhall: Arizona | Join Jeff Timmer, Maya May, and our Union partner Civic Engagement Beyond Voting for a discussion about AZ Senate and Governor's races.. https://t.co/qwjeqseCuw",USA,Arizona,,,explicit,34.395342,-111.763275
Wrapup of Stillwater's upset victory over Class C top-ranked Moriah. https://t.co/eRvDJVFi89 @NYSPHSAA @stillh2o_sports @CAVOTTABALL,USA,New York,Stillwater,,explicit,42.9384101,-73.6531731
Reverse waterfall Illawarra escarpment https://t.co/tpciYHkz5t,Australia,New South Wales,Illawarra,,explicit,-34.46145045,150.7904073797538
"It’s highly unlikely Toronto does anything tomorrow, but imagine if they surprised everyone lol",Canada,,Toronto,,explicit,43.6534817,-79.3839347
"I just logged a C4FM QSO with N1QKD, Timothy in Chandler, AZ, United States on 70CM (1529.8 mi). 73 de N9QJ #mldx #hamradio https://t.co/qaCDTlTzyn",United States,Arizona,Chandler,,explicit,33.3062031,-111.841185
🇵🇪 Tremor in Lima: Navy specifies that 5.5 magnitude earthquake does not generate tsunami on the Peruvian coast #peru #mostshared https://t.co/MeAuxCcxpg,Peru,,Lima,,explicit,-12.0621065,-77.0365256
Just told husband the news about Lismore & he is now playing Led Zeppelin’s When the Levee Breaks. 😑,Australia,,Lismore,,explicit,-28.7936072,153.26712591214817
